"total_count","gender","district","municipality","ward","beneficiary_type","vulnerable","benef_from","dcode"
"7","Male","Rasuwa","Naukunda Rural Municipality","6","RCB","N","GRIEVANCE_PHASE_I","29"
"9","Male","Rasuwa","Naukunda Rural Municipality","6","RCB","N","RS_RV_RCB","29"
"503","Male","Rasuwa","Naukunda Rural Municipality","6","RCB","N","SURVEY_RCB","29"
"28","Male","Rasuwa","Naukunda Rural Municipality","6","RCB","Y","SURVEY_RCB","29"
"5","Male","Rasuwa","Naukunda Rural Municipality","6","RTB","N","RS_RV_RTB","29"
"1","Male","Rasuwa","Naukunda Rural Municipality","6","RTB","N","SURVEY_RTB","29"
"19","Male","Rasuwa","Parbatikunda Rural Municipality","1","RCB","N","GRIEVANCE_PHASE_I","29"
"17","Male","Rasuwa","Parbatikunda Rural Municipality","1","RCB","N","RS_RV_RCB","29"
"315","Male","Rasuwa","Parbatikunda Rural Municipality","1","RCB","N","SURVEY_RCB","29"
"9","Male","Rasuwa","Parbatikunda Rural Municipality","1","RCB","Y","SURVEY_RCB","29"
"2","Male","Rasuwa","Parbatikunda Rural Municipality","1","RTB","N","RS_RV_RTB","29"
"1","Male","Rasuwa","Parbatikunda Rural Municipality","1","RTB","N","SURVEY_RTB","29"
"9","Male","Rasuwa","Parbatikunda Rural Municipality","2","RCB","N","GRIEVANCE_PHASE_I","29"
"33","Male","Rasuwa","Parbatikunda Rural Municipality","2","RCB","N","RS_RV_RCB","29"
"223","Male","Rasuwa","Parbatikunda Rural Municipality","2","RCB","N","SURVEY_RCB","29"
"9","Male","Rasuwa","Parbatikunda Rural Municipality","2","RCB","Y","SURVEY_RCB","29"
"9","Male","Rasuwa","Parbatikunda Rural Municipality","2","RTB","N","RS_RV_RTB","29"
"3","Male","Rasuwa","Parbatikunda Rural Municipality","2","RTB","N","SURVEY_RTB","29"
"9","Male","Rasuwa","Parbatikunda Rural Municipality","3","RCB","N","GRIEVANCE_PHASE_I","29"
"33","Male","Rasuwa","Parbatikunda Rural Municipality","3","RCB","N","RS_RV_RCB","29"
"231","Male","Rasuwa","Parbatikunda Rural Municipality","3","RCB","N","SURVEY_RCB","29"
"1","Male","Rasuwa","Parbatikunda Rural Municipality","3","RCB","Y","SURVEY_RCB","29"
"6","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","N","GRIEVANCE_PHASE_I","29"
"23","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","N","RS_RV_RCB","29"
"12","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","N","RS_RV_RTB","29"
"228","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","N","SURVEY_RCB","29"
"20","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","N","SURVEY_RTB","29"
"10","Male","Rasuwa","Parbatikunda Rural Municipality","4","RCB","Y","SURVEY_RCB","29"
"2","Male","Rasuwa","Parbatikunda Rural Municipality","4","RTB","N","SURVEY_RTB","29"
"4","Male","Rasuwa","Parbatikunda Rural Municipality","5","RCB","N","GRIEVANCE_PHASE_I","29"
"24","Male","Rasuwa","Parbatikunda Rural Municipality","5","RCB","N","RS_RV_RCB","29"
"309","Male","Rasuwa","Parbatikunda Rural Municipality","5","RCB","N","SURVEY_RCB","29"
"10","Male","Rasuwa","Parbatikunda Rural Municipality","5","RCB","Y","SURVEY_RCB","29"
"1","Male","Rasuwa","Parbatikunda Rural Municipality","5","RTB","N","RS_RV_RTB","29"
"1","Male","Rasuwa","Parbatikunda Rural Municipality","5","RTB","N","SURVEY_RTB","29"
"4","Male","Rasuwa","Uttargaya Rural Municipality","1","HRB","N","MANUAL","29"
"9","Male","Rasuwa","Uttargaya Rural Municipality","1","RCB","N","GRIEVANCE_PHASE_I","29"
"1","Male","Rasuwa","Uttargaya Rural Municipality","1","RCB","N","MANUAL","29"
"12","Male","Rasuwa","Uttargaya Rural Municipality","1","RCB","N","RS_RV_RCB","29"
"531","Male","Rasuwa","Uttargaya Rural Municipality","1","RCB","N","SURVEY_RCB","29"
"14","Male","Rasuwa","Uttargaya Rural Municipality","1","RCB","Y","SURVEY_RCB","29"
"2","Male","Rasuwa","Uttargaya Rural Municipality","1","RTB","N","MANUAL","29"
"2","Male","Rasuwa","Uttargaya Rural Municipality","2","HRB","N","MANUAL","29"
"41","Male","Rasuwa","Uttargaya Rural Municipality","2","RCB","N","GRIEVANCE_PHASE_I","29"
"35","Male","Rasuwa","Uttargaya Rural Municipality","2","RCB","N","RS_RV_RCB","29"
"301","Male","Rasuwa","Uttargaya Rural Municipality","2","RCB","N","SURVEY_RCB","29"
"8","Male","Rasuwa","Uttargaya Rural Municipality","2","RCB","Y","SURVEY_RCB","29"
"3","Male","Rasuwa","Uttargaya Rural Municipality","2","RTB","N","RS_RV_RTB","29"
"1","Male","Rasuwa","Uttargaya Rural Municipality","2","RTB","N","SURVEY_RTB","29"
"1","Male","Rasuwa","Uttargaya Rural Municipality","3","HRB","N","MANUAL","29"
"8","Male","Rasuwa","Uttargaya Rural Municipality","3","RCB","N","GRIEVANCE_PHASE_I","29"
"16","Male","Rasuwa","Uttargaya Rural Municipality","3","RCB","N","RS_RV_RCB","29"
"310","Male","Rasuwa","Uttargaya Rural Municipality","3","RCB","N","SURVEY_RCB","29"
"17","Male","Rasuwa","Uttargaya Rural Municipality","3","RCB","Y","SURVEY_RCB","29"
"2","Male","Rasuwa","Uttargaya Rural Municipality","3","RTB","N","SURVEY_RTB","29"
"16","Male","Rasuwa","Uttargaya Rural Municipality","4","HRB","N","MANUAL","29"
"6","Male","Rasuwa","Uttargaya Rural Municipality","4","RCB","N","GRIEVANCE_PHASE_I","29"
"7","Male","Rasuwa","Uttargaya Rural Municipality","4","RCB","N","RS_RV_RCB","29"
"401","Male","Rasuwa","Uttargaya Rural Municipality","4","RCB","N","SURVEY_RCB","29"
"4","Male","Rasuwa","Uttargaya Rural Municipality","4","RCB","Y","SURVEY_RCB","29"
"1","Male","Rasuwa","Uttargaya Rural Municipality","5","GRB","N","RS_RV_RCB","29"
"43","Male","Rasuwa","Uttargaya Rural Municipality","5","RCB","N","GRIEVANCE_PHASE_I","29"
"27","Male","Rasuwa","Uttargaya Rural Municipality","5","RCB","N","RS_RV_RCB","29"
"399","Male","Rasuwa","Uttargaya Rural Municipality","5","RCB","N","SURVEY_RCB","29"
"2","Male","Rasuwa","Uttargaya Rural Municipality","5","RCB","Y","SURVEY_RCB","29"
"19","Male","Rasuwa","Uttargaya Rural Municipality","5","RTB","N","RS_RV_RTB","29"
"1","Male","Rasuwa","Uttargaya Rural Municipality","8","RTB","N","MANUAL","29"
"2","Male","Sankhuwasabha","Bhotekhola Rural Municipality","2","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Bhotekhola Rural Municipality","3","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Bhotekhola Rural Municipality","3","RTB","N","SURVEY_RTB","9"
"1","Male","Sankhuwasabha","Bhotekhola Rural Municipality","4","RCB","N","GRIEVANCE_RCB_II","9"
"14","Male","Sankhuwasabha","Bhotekhola Rural Municipality","4","RCB","N","SURVEY_RCB","9"
"9","Male","Sankhuwasabha","Bhotekhola Rural Municipality","5","RCB","N","SURVEY_RCB","9"
"7","Male","Sankhuwasabha","Chainpur  Municipality","1","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Chainpur  Municipality","1","RTB","N","SURVEY_RTB","9"
"12","Male","Sankhuwasabha","Chainpur  Municipality","2","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Chainpur  Municipality","2","RTB","N","SURVEY_RTB","9"
"8","Male","Sankhuwasabha","Chainpur  Municipality","3","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Chainpur  Municipality","3","RCB","Y","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Chainpur  Municipality","3","RTB","N","SURVEY_RTB","9"
"3","Male","Sankhuwasabha","Chainpur  Municipality","4","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Chainpur  Municipality","5","RCB","N","SURVEY_RCB","9"
"11","Male","Sankhuwasabha","Chainpur  Municipality","6","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Chainpur  Municipality","6","RTB","N","SURVEY_RTB","9"
"17","Male","Sankhuwasabha","Chainpur  Municipality","7","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Chainpur  Municipality","7","RTB","N","SURVEY_RTB","9"
"18","Male","Sankhuwasabha","Chainpur  Municipality","8","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Chainpur  Municipality","8","RTB","N","SURVEY_RTB","9"
"1","Male","Sankhuwasabha","Chainpur  Municipality","9","RCB","N","GRIEVANCE_RCB_II","9"
"12","Male","Sankhuwasabha","Chainpur  Municipality","9","RCB","N","SURVEY_RCB","9"
"9","Male","Sankhuwasabha","Chainpur  Municipality","10","RCB","N","SURVEY_RCB","9"
"29","Male","Sankhuwasabha","Chainpur  Municipality","11","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Chainpur  Municipality","11","RTB","N","SURVEY_RTB","9"
"2","Male","Sankhuwasabha","Chichila Rural Municipality","1","RCB","N","MANUAL","9"
"12","Male","Sankhuwasabha","Chichila Rural Municipality","1","RCB","N","SURVEY_RCB","9"
"14","Male","Sankhuwasabha","Chichila Rural Municipality","2","RCB","N","SURVEY_RCB","9"
"5","Male","Sankhuwasabha","Chichila Rural Municipality","3","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Chichila Rural Municipality","3","RTB","N","SURVEY_RTB","9"
"9","Male","Sankhuwasabha","Chichila Rural Municipality","4","RCB","N","MANUAL","9"
"13","Male","Sankhuwasabha","Chichila Rural Municipality","4","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Chichila Rural Municipality","4","RTB","N","MANUAL","9"
"11","Male","Sankhuwasabha","Chichila Rural Municipality","5","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Chichila Rural Municipality","5","RCB","Y","SURVEY_RCB","9"
"16","Male","Sankhuwasabha","Dharmadevi  Municipality","1","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Dharmadevi  Municipality","1","RTB","N","SURVEY_RTB","9"
"11","Male","Sankhuwasabha","Dharmadevi  Municipality","2","RCB","N","SURVEY_RCB","9"
"11","Male","Sankhuwasabha","Dharmadevi  Municipality","3","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Dharmadevi  Municipality","3","RCB","Y","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Dharmadevi  Municipality","3","RTB","N","SURVEY_RTB","9"
"29","Male","Sankhuwasabha","Dharmadevi  Municipality","4","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Dharmadevi  Municipality","4","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Dharmadevi  Municipality","4","RTB","N","GRIEVANCE_RTB_II","9"
"39","Male","Sankhuwasabha","Dharmadevi  Municipality","5","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Dharmadevi  Municipality","5","RCB","Y","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Dharmadevi  Municipality","6","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Dharmadevi  Municipality","6","RTB","N","SURVEY_RTB","9"
"2","Male","Sankhuwasabha","Dharmadevi  Municipality","7","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Dharmadevi  Municipality","7","RTB","N","SURVEY_RTB","9"
"3","Male","Sankhuwasabha","Dharmadevi  Municipality","8","RCB","N","SURVEY_RCB","9"
"8","Male","Sankhuwasabha","Dharmadevi  Municipality","9","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Dharmadevi  Municipality","9","RCB","Y","SURVEY_RCB","9"
"15","Male","Sankhuwasabha","Dharmadevi  Municipality","9","RTB","N","SURVEY_RTB","9"
"1","Male","Sankhuwasabha","Dharmadevi Urban Municipality","8","RCB","N","MANUAL","9"
"1","Male","Sankhuwasabha","Dharmadevi Urban Municipality","9","RCB","N","MANUAL","9"
"4","Male","Sankhuwasabha","Khaadbari  Municipality","1","RCB","N","GRIEVANCE_RCB_II","9"
"58","Male","Sankhuwasabha","Khaadbari  Municipality","1","RCB","N","SURVEY_RCB","9"
"5","Male","Sankhuwasabha","Khaadbari  Municipality","1","RTB","N","GRIEVANCE_RTB_II","9"
"4","Male","Sankhuwasabha","Khaadbari  Municipality","1","RTB","N","SURVEY_RTB","9"
"3","Male","Sankhuwasabha","Khaadbari  Municipality","2","RCB","N","GRIEVANCE_RCB_II","9"
"55","Male","Sankhuwasabha","Khaadbari  Municipality","2","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","2","RCB","Y","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","2","RTB","N","GRIEVANCE_RTB_II","9"
"5","Male","Sankhuwasabha","Khaadbari  Municipality","2","RTB","N","SURVEY_RTB","9"
"48","Male","Sankhuwasabha","Khaadbari  Municipality","3","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","3","RTB","N","GRIEVANCE_RTB_II","9"
"49","Male","Sankhuwasabha","Khaadbari  Municipality","4","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","4","RCB","Y","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Khaadbari  Municipality","4","RTB","N","GRIEVANCE_RTB_II","9"
"12","Male","Sankhuwasabha","Khaadbari  Municipality","4","RTB","N","SURVEY_RTB","9"
"45","Male","Sankhuwasabha","Khaadbari  Municipality","5","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Khaadbari  Municipality","5","RTB","N","GRIEVANCE_RTB_II","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","5","RTB","N","SURVEY_RTB","9"
"44","Male","Sankhuwasabha","Khaadbari  Municipality","6","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","6","RCB","Y","SURVEY_RCB","9"
"19","Male","Sankhuwasabha","Khaadbari  Municipality","6","RTB","N","SURVEY_RTB","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","7","RCB","N","GRIEVANCE_RCB_II","9"
"41","Male","Sankhuwasabha","Khaadbari  Municipality","7","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","7","RCB","Y","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Khaadbari  Municipality","7","RTB","N","GRIEVANCE_RTB_II","9"
"5","Male","Sankhuwasabha","Khaadbari  Municipality","7","RTB","N","SURVEY_RTB","9"
"3","Male","Sankhuwasabha","Khaadbari  Municipality","8","RCB","N","GRIEVANCE_RCB_II","9"
"79","Male","Sankhuwasabha","Khaadbari  Municipality","8","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","8","RCB","Y","SURVEY_RCB","9"
"5","Male","Sankhuwasabha","Khaadbari  Municipality","8","RTB","N","GRIEVANCE_RTB_II","9"
"10","Male","Sankhuwasabha","Khaadbari  Municipality","8","RTB","N","SURVEY_RTB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","9","RCB","N","GRIEVANCE_RCB_II","9"
"93","Male","Sankhuwasabha","Khaadbari  Municipality","9","RCB","N","SURVEY_RCB","9"
"4","Male","Sankhuwasabha","Khaadbari  Municipality","9","RCB","Y","SURVEY_RCB","9"
"7","Male","Sankhuwasabha","Khaadbari  Municipality","9","RTB","N","GRIEVANCE_RTB_II","9"
"7","Male","Sankhuwasabha","Khaadbari  Municipality","9","RTB","N","SURVEY_RTB","9"
"7","Male","Sankhuwasabha","Khaadbari  Municipality","10","RCB","N","GRIEVANCE_RCB_II","9"
"10","Male","Sankhuwasabha","Khaadbari  Municipality","10","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","10","RTB","N","GRIEVANCE_RTB_II","9"
"1","Male","Sankhuwasabha","Khaadbari  Municipality","11","RCB","N","GRIEVANCE_RCB_II","9"
"6","Male","Sankhuwasabha","Khaadbari  Municipality","11","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Khaadbari  Municipality","11","RTB","N","GRIEVANCE_RTB_II","9"
"1","Male","Sankhuwasabha","Khaadbari Urban Municipality","3","RCB","N","MANUAL","9"
"1","Male","Sankhuwasabha","Khaadbari Urban Municipality","7","RCB","N","MANUAL","9"
"16","Male","Sankhuwasabha","Madi  Municipality","1","RCB","N","SURVEY_RCB","9"
"11","Male","Sankhuwasabha","Madi  Municipality","2","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Madi  Municipality","2","RTB","N","SURVEY_RTB","9"
"50","Male","Sankhuwasabha","Madi  Municipality","3","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Madi  Municipality","3","RCB","Y","SURVEY_RCB","9"
"9","Male","Sankhuwasabha","Madi  Municipality","3","RTB","N","SURVEY_RTB","9"
"38","Male","Sankhuwasabha","Madi  Municipality","4","RCB","N","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Madi  Municipality","4","RCB","Y","SURVEY_RCB","9"
"12","Male","Sankhuwasabha","Madi  Municipality","4","RTB","N","SURVEY_RTB","9"
"33","Male","Sankhuwasabha","Madi  Municipality","5","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Madi  Municipality","5","RTB","N","GRIEVANCE_RTB_II","9"
"14","Male","Sankhuwasabha","Madi  Municipality","5","RTB","N","SURVEY_RTB","9"
"27","Male","Sankhuwasabha","Madi  Municipality","6","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Madi  Municipality","6","RCB","Y","SURVEY_RCB","9"
"13","Male","Sankhuwasabha","Madi  Municipality","6","RTB","N","SURVEY_RTB","9"
"2","Male","Sankhuwasabha","Madi  Municipality","7","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Madi  Municipality","7","RTB","N","GRIEVANCE_RTB_II","9"
"5","Male","Sankhuwasabha","Madi  Municipality","8","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Madi  Municipality","8","RTB","N","SURVEY_RTB","9"
"8","Male","Sankhuwasabha","Madi  Municipality","9","RCB","N","SURVEY_RCB","9"
"6","Male","Sankhuwasabha","Madi  Municipality","9","RTB","N","SURVEY_RTB","9"
"12","Male","Sankhuwasabha","Makalu Rural Municipality","1","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","1","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","1","RTB","N","SURVEY_RTB","9"
"79","Male","Sankhuwasabha","Makalu Rural Municipality","2","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","2","RCB","Y","SURVEY_RCB","9"
"7","Male","Sankhuwasabha","Makalu Rural Municipality","2","RTB","N","SURVEY_RTB","9"
"8","Male","Sankhuwasabha","Makalu Rural Municipality","3","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","3","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","3","RTB","N","MANUAL","9"
"10","Male","Sankhuwasabha","Makalu Rural Municipality","4","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Makalu Rural Municipality","5","RCB","N","GRIEVANCE_RCB_II","9"
"36","Male","Sankhuwasabha","Makalu Rural Municipality","5","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Makalu Rural Municipality","5","RCB","Y","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Makalu Rural Municipality","5","RTB","N","SURVEY_RTB","9"
"12","Male","Sankhuwasabha","Makalu Rural Municipality","6","RCB","N","SURVEY_RCB","9"
"19","Male","Sankhuwasabha","Panchkhapan  Municipality","1","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","1","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","1","RTB","N","SURVEY_RTB","9"
"2","Male","Sankhuwasabha","Panchkhapan  Municipality","2","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","2","RCB","Y","SURVEY_RCB","9"
"3","Male","Sankhuwasabha","Panchkhapan  Municipality","3","RCB","N","SURVEY_RCB","9"
"20","Male","Sankhuwasabha","Panchkhapan  Municipality","4","RCB","N","SURVEY_RCB","9"
"17","Male","Sankhuwasabha","Panchkhapan  Municipality","4","RTB","N","SURVEY_RTB","9"
"20","Male","Sankhuwasabha","Panchkhapan  Municipality","5","RCB","N","SURVEY_RCB","9"
"2","Male","Sankhuwasabha","Panchkhapan  Municipality","5","RCB","Y","SURVEY_RCB","9"
"22","Male","Sankhuwasabha","Panchkhapan  Municipality","5","RTB","N","SURVEY_RTB","9"
"15","Male","Sankhuwasabha","Panchkhapan  Municipality","6","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","6","RCB","Y","SURVEY_RCB","9"
"10","Male","Sankhuwasabha","Panchkhapan  Municipality","6","RTB","N","SURVEY_RTB","9"
"20","Male","Sankhuwasabha","Panchkhapan  Municipality","7","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","7","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","7","RTB","N","GRIEVANCE_RTB_II","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","7","RTB","N","SURVEY_RTB","9"
"17","Male","Sankhuwasabha","Panchkhapan  Municipality","8","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","8","RCB","Y","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Panchkhapan  Municipality","8","RTB","N","GRIEVANCE_RTB_II","9"
"18","Male","Sankhuwasabha","Panchkhapan  Municipality","9","RCB","N","SURVEY_RCB","9"
"9","Male","Sankhuwasabha","Sabhapokhari Rural Municipality","1","RCB","N","SURVEY_RCB","9"
"20","Male","Sankhuwasabha","Sabhapokhari Rural Municipality","2","RCB","N","SURVEY_RCB","9"
"1","Male","Sankhuwasabha","Sabhapokhari Rural Municipality","2","RTB","N","GRIEVANCE_RTB_II","9"
